subject_id,n_sessions,sessions
sub-NDARINVKXT5LX5A,3,ses-2YearFollowUpYArm1;ses-4YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVKXX86222,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVKY6C0Z8R,3,ses-2YearFollowUpYArm1;ses-4YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVKYF90PFL,1,ses-2YearFollowUpYArm1
sub-NDARINVKYXDJC5Z,1,ses-baselineYear1Arm1
sub-NDARINVKZ38RVXY,1,ses-2YearFollowUpYArm1
sub-NDARINVKZ5G9C6C,1,ses-baselineYear1Arm1
sub-NDARINVKZATK2HZ,1,ses-baselineYear1Arm1
sub-NDARINVKZCKY5JF,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVKZW3CU83,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVKZWUWMFK,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVL03V4BU4,1,ses-baselineYear1Arm1
sub-NDARINVL07PRMYX,1,ses-2YearFollowUpYArm1
sub-NDARINVL0G212AD,1,ses-baselineYear1Arm1
sub-NDARINVL0WTR0H9,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVL11MWFC2,1,ses-baselineYear1Arm1
sub-NDARINVL18N9A9R,1,ses-baselineYear1Arm1
sub-NDARINVL1FAK49Y,3,ses-2YearFollowUpYArm1;ses-4YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVL1UHN7LG,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVL27WKVR1,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVL2RJ9HXF,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVL3C0W7BT,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVL3DBH8WC,1,ses-2YearFollowUpYArm1
sub-NDARINVL3DZEL4D,1,ses-baselineYear1Arm1
sub-NDARINVL3E24BP4,1,ses-baselineYear1Arm1
sub-NDARINVL3UBBTCU,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVL3UTWJGX,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVL41WXZ15,1,ses-baselineYear1Arm1
sub-NDARINVL42FE3NR,1,ses-baselineYear1Arm1
sub-NDARINVL456T3RZ,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVL46T49EG,1,ses-2YearFollowUpYArm1
sub-NDARINVL4F3ZTF3,1,ses-2YearFollowUpYArm1
sub-NDARINVL4GC8H34,1,ses-baselineYear1Arm1
sub-NDARINVL4V0U23M,1,ses-4YearFollowUpYArm1
sub-NDARINVL4W6Z6C0,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVL5CZ3KPZ,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVL5GHARC8,1,ses-baselineYear1Arm1
sub-NDARINVL5W5CDJU,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVL5YY3CJB,1,ses-baselineYear1Arm1
sub-NDARINVL64HB2ET,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVL6EFKUHV,1,ses-baselineYear1Arm1
sub-NDARINVL6J5NEVL,1,ses-baselineYear1Arm1
sub-NDARINVL6ZD3MC6,3,ses-2YearFollowUpYArm1;ses-4YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVL70MDV52,1,ses-2YearFollowUpYArm1
sub-NDARINVL7G860LK,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVL7GG9GJV,2,ses-4YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVL7THFX1H,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVL7WANBBC,1,ses-2YearFollowUpYArm1
sub-NDARINVL7XCKG7W,1,ses-baselineYear1Arm1
sub-NDARINVL7XW6RBY,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVL7YXYKK6,1,ses-baselineYear1Arm1
sub-NDARINVL8A7B9W8,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVL8D2B93D,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVL8EJK2VY,1,ses-2YearFollowUpYArm1
sub-NDARINVL8HJ4BVC,1,ses-baselineYear1Arm1
sub-NDARINVL8KH6W61,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVL8MTLH03,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVL8WPT2T3,1,ses-2YearFollowUpYArm1
sub-NDARINVL96K1YR0,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVL97KGCAC,2,ses-4YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVL9CBJY8L,1,ses-baselineYear1Arm1
sub-NDARINVL9KCH70W,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVL9M95R6P,1,ses-baselineYear1Arm1
sub-NDARINVL9WJ58CN,1,ses-baselineYear1Arm1
sub-NDARINVLB1UUZT7,1,ses-baselineYear1Arm1
sub-NDARINVLBJ8E0XH,3,ses-2YearFollowUpYArm1;ses-4YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVLBWER7ME,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVLBXNVNEW,1,ses-baselineYear1Arm1
sub-NDARINVLBZW40WR,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVLC0NRLKT,3,ses-2YearFollowUpYArm1;ses-4YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVLC0TC7LX,2,ses-4YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVLC4DG7YK,1,ses-baselineYear1Arm1
sub-NDARINVLCEYDD0V,1,ses-baselineYear1Arm1
sub-NDARINVLCWZPW4H,3,ses-2YearFollowUpYArm1;ses-4YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVLE8DHVG1,1,ses-baselineYear1Arm1
sub-NDARINVLEZ3NP32,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVLF021MRZ,1,ses-baselineYear1Arm1
sub-NDARINVLFDWXZH4,3,ses-2YearFollowUpYArm1;ses-4YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVLFE1CBD7,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVLFU6DJV5,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVLG1ZU0EJ,1,ses-2YearFollowUpYArm1
sub-NDARINVLG46HHB0,3,ses-2YearFollowUpYArm1;ses-4YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVLG5EUWL6,1,ses-baselineYear1Arm1
sub-NDARINVLGZ21X0T,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVLH3PCFW1,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVLH5M1C12,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVLH8GZ09D,1,ses-baselineYear1Arm1
sub-NDARINVLHZWGFNU,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVLJ8NB5W8,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVLJ8PG03W,1,ses-baselineYear1Arm1
sub-NDARINVLJ8VU64E,1,ses-baselineYear1Arm1
sub-NDARINVLJGRJBFE,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVLJJVHGJF,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVLK1FNT2J,3,ses-2YearFollowUpYArm1;ses-4YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVLK2RXTA3,3,ses-2YearFollowUpYArm1;ses-4YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVLKDHWPWF,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVLKF7L58W,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVLL8XP3FZ,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVLLP4AVF8,2,ses-4YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVLM351W49,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVLM6JRR6C,1,ses-baselineYear1Arm1
sub-NDARINVLMAAJ8JJ,2,ses-4YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVLMME1BK2,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVLMU4CC2J,2,ses-4YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVLN9ZEHNH,1,ses-2YearFollowUpYArm1
sub-NDARINVLNF7Y6BR,1,ses-2YearFollowUpYArm1
sub-NDARINVLP5E0X7A,1,ses-2YearFollowUpYArm1
sub-NDARINVLP8Z7WGG,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVLPY5VAXY,2,ses-4YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVLR6BN87U,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVLRAEA45M,1,ses-2YearFollowUpYArm1
sub-NDARINVLRKEWN7Z,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVLRNZXLDX,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVLRTEWBMH,1,ses-baselineYear1Arm1
sub-NDARINVLT1HC65N,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVLTDF7P86,1,ses-baselineYear1Arm1
sub-NDARINVLTJFH518,1,ses-baselineYear1Arm1
sub-NDARINVLU2M4RX1,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVLU997J7H,1,ses-baselineYear1Arm1
sub-NDARINVLUDF8E8N,1,ses-baselineYear1Arm1
sub-NDARINVLUG7X89E,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVLUJH4U9P,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVLUNAZWBH,1,ses-baselineYear1Arm1
sub-NDARINVLVD0W18X,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVLVER5P67,1,ses-2YearFollowUpYArm1
sub-NDARINVLVJNK52B,1,ses-baselineYear1Arm1
sub-NDARINVLVLGKC0B,1,ses-baselineYear1Arm1
sub-NDARINVLVLHRL2N,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVLVW41722,1,ses-2YearFollowUpYArm1
sub-NDARINVLW0J7PJB,1,ses-baselineYear1Arm1
sub-NDARINVLW127JFT,3,ses-2YearFollowUpYArm1;ses-4YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVLW9TBNE7,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVLW9XT5P3,1,ses-4YearFollowUpYArm1
sub-NDARINVLWDAW4KR,1,ses-baselineYear1Arm1
sub-NDARINVLWLM2K92,1,ses-baselineYear1Arm1
sub-NDARINVLWR6LC0N,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVLWRKNUN1,2,ses-4YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVLWZ02AMC,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVLX09YB8N,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVLX0YXH5F,1,ses-2YearFollowUpYArm1
sub-NDARINVLX2XL2NM,1,ses-2YearFollowUpYArm1
sub-NDARINVLX743R78,1,ses-baselineYear1Arm1
sub-NDARINVLX8DTG4D,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVLX8NH532,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVLXDEDXFV,2,ses-4YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVLXG4PFTE,3,ses-2YearFollowUpYArm1;ses-4YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVLXWDWVR4,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVLY0ZDHGV,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVLZ0K08DY,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVLZ97FPMY,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVLZBR5BLJ,1,ses-2YearFollowUpYArm1
sub-NDARINVLZEPNXZU,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVLZF5ZK83,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVLZRHC6A5,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVM0DUMRDX,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVM22URD3V,1,ses-2YearFollowUpYArm1
sub-NDARINVM26N3JT3,1,ses-baselineYear1Arm1
sub-NDARINVM278A3KW,3,ses-2YearFollowUpYArm1;ses-4YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVM2BH35YN,1,ses-2YearFollowUpYArm1
sub-NDARINVM2EJE47J,1,ses-baselineYear1Arm1
sub-NDARINVM2KK7E4Y,1,ses-baselineYear1Arm1
sub-NDARINVM2R7LWZ1,1,ses-baselineYear1Arm1
sub-NDARINVM3JM9ARN,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVM3VWCXNN,1,ses-baselineYear1Arm1
sub-NDARINVM42YXRFM,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVM4D87T1B,1,ses-baselineYear1Arm1
sub-NDARINVM4MC3HPC,1,ses-2YearFollowUpYArm1
sub-NDARINVM5FT83M6,1,ses-2YearFollowUpYArm1
sub-NDARINVM5GN30FZ,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVM5M4VXYD,3,ses-2YearFollowUpYArm1;ses-4YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVM6781J8F,1,ses-2YearFollowUpYArm1
sub-NDARINVM6LGY18K,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVM6LNBP2L,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVM6LR22KX,3,ses-2YearFollowUpYArm1;ses-4YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVM6PPNLBL,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVM6VG3Z7Y,1,ses-baselineYear1Arm1
sub-NDARINVM6XB1GYE,1,ses-2YearFollowUpYArm1
sub-NDARINVM7B2FF2Y,1,ses-baselineYear1Arm1
sub-NDARINVM7FJXJRR,1,ses-baselineYear1Arm1
sub-NDARINVM7LL5JGJ,1,ses-2YearFollowUpYArm1
sub-NDARINVM7Z0URXU,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVM8824V2L,1,ses-baselineYear1Arm1
sub-NDARINVM8P79888,1,ses-baselineYear1Arm1
sub-NDARINVM95G4AL8,1,ses-baselineYear1Arm1
sub-NDARINVM96ND9WX,3,ses-2YearFollowUpYArm1;ses-4YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVM9LBHANT,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVM9VTUE2G,1,ses-baselineYear1Arm1
sub-NDARINVMABFTW07,1,ses-baselineYear1Arm1
sub-NDARINVMAEVPZJ0,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVMAK80V91,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVMAW066K7,3,ses-2YearFollowUpYArm1;ses-4YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVMB01JV9Z,1,ses-baselineYear1Arm1
sub-NDARINVMBFNBV6T,1,ses-baselineYear1Arm1
sub-NDARINVMBWU2HEK,2,ses-4YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVMBWZMZ7V,1,ses-baselineYear1Arm1
sub-NDARINVMC12A6UB,1,ses-baselineYear1Arm1
sub-NDARINVMCB04PW4,2,ses-4YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVMCBYJEV4,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVMDEU4XC0,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVMDWZP1FT,3,ses-2YearFollowUpYArm1;ses-4YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVMDY1W3Y0,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVMEGDWWCW,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVMEMP96PP,1,ses-baselineYear1Arm1
sub-NDARINVMEZY36AN,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVMF445X55,1,ses-baselineYear1Arm1
sub-NDARINVMFVA1BZF,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVMG8EAHTW,1,ses-2YearFollowUpYArm1
sub-NDARINVMGJNC1PY,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVMGXV051X,1,ses-2YearFollowUpYArm1
sub-NDARINVMHCA4296,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVMHDDJ00W,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVMHERP6WJ,1,ses-2YearFollowUpYArm1
sub-NDARINVMHJ04F4G,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVMHPNB2Y1,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVMHW8NMD3,1,ses-baselineYear1Arm1
sub-NDARINVMJ61WEFZ,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVMJFWNECM,1,ses-baselineYear1Arm1
sub-NDARINVMJKP2NJJ,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVMJPLXBJT,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVMK65MX3T,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVMK86VH26,1,ses-2YearFollowUpYArm1
sub-NDARINVMK9LW258,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVMKC6DKGG,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVMKJWRTG8,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVMKNER6N9,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVMKPR1T1N,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVMKW7RNZ8,1,ses-baselineYear1Arm1
sub-NDARINVML43DJ88,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVML6ZF1HE,1,ses-baselineYear1Arm1
sub-NDARINVMLDY2ZT2,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVMLU3DJN0,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVMM0GMFCC,1,ses-baselineYear1Arm1
sub-NDARINVMM5Z9B33,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVMMPNAM6J,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVMMRPRU94,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVMN0KZ6X8,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVMN57ZM5A,1,ses-baselineYear1Arm1
sub-NDARINVMNJ9X217,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVMNXPRD46,3,ses-2YearFollowUpYArm1;ses-4YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVMP1NHUFC,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVMP7JC377,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVMPEAC3HK,1,ses-2YearFollowUpYArm1
sub-NDARINVMPFRT30T,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVMREK10C4,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVMRG4R7HM,1,ses-2YearFollowUpYArm1
sub-NDARINVMRH2PB50,2,ses-4YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVMRTV76E4,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVMRUCJEH2,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVMRX3ZHPK,1,ses-baselineYear1Arm1
sub-NDARINVMT5RKZJE,3,ses-2YearFollowUpYArm1;ses-4YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVMTG7H8NA,1,ses-baselineYear1Arm1
sub-NDARINVMTJ5Z63Z,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVMTJ6URWD,2,ses-4YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVMTJLG5JL,3,ses-2YearFollowUpYArm1;ses-4YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVMTVMYZRH,3,ses-2YearFollowUpYArm1;ses-4YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVMTYZ9AH4,3,ses-2YearFollowUpYArm1;ses-4YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVMU02E5YC,1,ses-2YearFollowUpYArm1
sub-NDARINVMU31PB5B,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVMU98HMRL,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVMUN8FEUL,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVMUWA98AY,3,ses-2YearFollowUpYArm1;ses-4YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVMVB45W2X,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVMVBGTBDZ,1,ses-2YearFollowUpYArm1
sub-NDARINVMVEW4R8F,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVMVEZ4E20,3,ses-2YearFollowUpYArm1;ses-4YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVMVF87GGA,2,ses-2YearFollowUpYArm1;ses-4YearFollowUpYArm1
sub-NDARINVMVNAVW2R,3,ses-2YearFollowUpYArm1;ses-4YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVMVPDD8ZG,3,ses-2YearFollowUpYArm1;ses-4YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVMVR4WAXV,1,ses-2YearFollowUpYArm1
sub-NDARINVMVT25ECP,1,ses-baselineYear1Arm1
sub-NDARINVMVTF3GGD,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVMW03YLYP,1,ses-baselineYear1Arm1
sub-NDARINVMWC4BV86,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVMWCVEXRK,1,ses-baselineYear1Arm1
sub-NDARINVMWHAGKYU,1,ses-baselineYear1Arm1
sub-NDARINVMWTU519G,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVMXGV952X,1,ses-baselineYear1Arm1
sub-NDARINVMXLXZNG2,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVMXWW79G0,1,ses-baselineYear1Arm1
sub-NDARINVMXXDXPF1,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVMXZ3JJ2G,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVMY1X0RAH,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVMYJA6PJP,3,ses-2YearFollowUpYArm1;ses-4YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVMYUETYD2,3,ses-2YearFollowUpYArm1;ses-4YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVMZ0E548E,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVMZCA5Y9V,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVMZG6CUGJ,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVMZKNKER7,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVMZLYE6WZ,1,ses-baselineYear1Arm1
sub-NDARINVMZYRHT83,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVMZZT8FFB,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVN071F6DW,1,ses-2YearFollowUpYArm1
sub-NDARINVN0822RB5,1,ses-2YearFollowUpYArm1
sub-NDARINVN0AK70MR,1,ses-2YearFollowUpYArm1
sub-NDARINVN0R3YY02,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVN0T52ZWL,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVN150D5AC,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVN160DMUM,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVN1H3BGLN,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVN1UYXP41,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVN1VEBNHP,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVN1VPLV83,3,ses-2YearFollowUpYArm1;ses-4YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVN1Y93M5A,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVN22KZG4B,1,ses-baselineYear1Arm1
sub-NDARINVN2H3FKB7,3,ses-2YearFollowUpYArm1;ses-4YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVN2HBFMWK,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVN2R08D31,1,ses-baselineYear1Arm1
sub-NDARINVN2RB0FR4,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVN31J6BXZ,1,ses-baselineYear1Arm1
sub-NDARINVN3KE0NWT,1,ses-2YearFollowUpYArm1
sub-NDARINVN3M2X26L,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVN3UAB7C8,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVN3W1266D,1,ses-baselineYear1Arm1
sub-NDARINVN4800E3M,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVN4BPDTK4,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVN4G2HXY1,3,ses-2YearFollowUpYArm1;ses-4YearFollowUpYArm1;ses-baselineYear1Arm1
